project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,5.8525612064287795,3.378977787980417,0.0,UNIT,INTERFACE,"[com.sitewhere.spi.microservice.multitenant.IDatasetBootstrapManager, com.sitewhere.spi.server.lifecycle.ITenantEngineLifecycleComponent, com.sitewhere.spi.microservice.multitenant.IMicroserviceTenantEngine]",16340;16616;16332,0.0,,0.0,0.0,0.0,5.0,2.6666666666666665,4,2.102904622093248E-5,1,3.378977787980417,CIRCLE,3,3,1,0.0,0.4714045207910317,0.0,0,cyclicDep,74843,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,5.8525612064287795,3.378977787980417,0.0,UNIT,INTERFACE,"[com.sitewhere.spi.server.lifecycle.ITenantEngineLifecycleComponent, com.sitewhere.spi.microservice.scripting.IScriptManager, com.sitewhere.spi.microservice.multitenant.IMicroserviceTenantEngine]",16351;16616;21026,0.0,,0.0,0.0,0.0,5.0,2.6666666666666665,4,2.1048535243767462E-5,1,3.378977787980417,CIRCLE,3,3,1,0.0,0.4714045207910317,0.0,0,cyclicDep,74850,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,6.581781827736211,4.6540225626826635,0.0,UNIT,INTERFACE,"[com.sitewhere.spi.server.lifecycle.ITenantEngineLifecycleComponent, com.sitewhere.spi.microservice.multitenant.IMicroserviceTenantEngine]",16616;16352,0.0,,0.0,0.0,0.0,5.0,3.0,2,3.063541387132323E-5,1,4.6540225626826635,TINY,2,2,1,0.0,0.0,0.0,0,cyclicDep,74857,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,5.103022855107634,5.103022855107634,0.0,UNIT,IMPLEMENTATION,"[com.sitewhere.microservice.multitenant.MultitenantMicroservice, com.sitewhere.microservice.multitenant.TenantEngineManager]",13228;13206,0.0,,0.0,0.0,0.0,4.0,0.0,2,4.350227808898601E-7,1,3.6083820653965444,TINY,2,2,2,0.0,0.0,0.0,0,cyclicDep,74863,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,3.7581032853404617,3.7581032853404617,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.asset.modules.wso2.ws.UserStoreException, com.sitewhere.asset.modules.wso2.ws.AX2597UserStoreException]",6661;6715,0.0,,0.0,0.0,0.0,6.0,0.0,2,3.4725636687596127E-6,1,3.7581032853404617,TINY,2,1,1,0.0,0.0,0.0,0,cyclicDep,74869,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,3.7581032853404617,3.7581032853404617,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.asset.modules.wso2.ws.AX2604Tenant, com.sitewhere.asset.modules.wso2.ws.Tenant]",6700;6753,0.0,,0.0,0.0,0.0,6.0,0.0,2,1.2594446879336505E-6,1,3.7581032853404617,TINY,2,1,1,0.0,0.0,0.0,0,cyclicDep,74875,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,6.969117358060099,6.969117358060099,0.0,UNIT,INTERFACE,"[com.sitewhere.sources.spi.IInboundEventSource, com.sitewhere.sources.spi.IInboundEventReceiver]",5250;5275,0.0,,0.0,0.0,0.0,4.0,0.0,2,1.2587973167449972E-6,1,3.4845586790300493,TINY,2,4,4,0.0,0.0,0.0,0,cyclicDep,74935,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,17.820688107069873,5.940229369023292,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.microservice, com.sitewhere.spi.microservice.scripting, com.sitewhere.spi.microservice.configuration]",26976;27004;26218;26842;26458;25903,0.0,,0.0,0.0,0.0,4.666666666666667,1.0,6,9.999543719551481E-5,1,4.200376468639856,CLIQUE,3,18,2,0.4714045207910317,0.816496580927726,0.0,0,cyclicDep,74953,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,28.518993004520386,28.518993004520386,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.event.persistence.influxdb.InfluxDbDeviceMeasurements, com.sitewhere.event.persistence.influxdb.InfluxDbDeviceCommandInvocation, com.sitewhere.event.persistence.influxdb.InfluxDbDeviceAlert, com.sitewhere.event.persistence.influxdb.InfluxDbDeviceEvent, com.sitewhere.event.persistence.influxdb.InfluxDbDeviceLocation, com.sitewhere.event.persistence.influxdb.InfluxDbDeviceCommandResponse, com.sitewhere.event.persistence.influxdb.InfluxDbDeviceStateChange]",8390;8472;8458;8478;8470;8467;8474;8379;8482;8462;8468;8469,0.0,,0.0,0.0,0.0,5.0,0.0,12,9.817757316042615E-7,1,4.453918422790789,STAR,7,41,41,0.0,0.0,0.0,0,cyclicDep,74960,smell
sitewhere-2.1.0,0131abe6-ee06-465c-b14a-499c376c1c27,1,2023-02-10T21:58:31.162484600,58.84228300393479,23.78558314487353,0.0,CONTAINER,PACKAGE,"[com.sitewhere.batch, com.sitewhere.rules, com.sitewhere.microservice.configuration, com.sitewhere.inbound, com.sitewhere.devicestate, com.sitewhere.microservice, com.sitewhere.commands, com.sitewhere.instance, com.sitewhere.connectors, com.sitewhere.labels]",25801;26726;27303;27095;25782;25490;25300;4972;25121;25235;25312;25966;26989;27287;26941;25046;27251;26061;25220,0.0,,0.0,0.0,0.0,3.1,2.0,18,2.480923200482197E-6,1,4.757116628974706,STAR,10,153,25,0.3,0.0,0.0,0,cyclicDep,74971,smell
