Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceUnit,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME_FIELD_NUMBER; PATH_FIELD_NUMBER; SLOTS_FIELD_NUMBER; UNITS_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceElementSchema,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceElementSchema,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SLOTS_FIELD_NUMBER; UNITS_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceSpecification,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceSpecification,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; CONTAINERPOLICY_FIELD_NUMBER; DEVICEELEMENTSCHEMA_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.CommandParameter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.CommandParameter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME_FIELD_NUMBER; TYPE_FIELD_NUMBER; REQUIRED_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceCommand,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceCommand,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOKEN_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; NAMESPACE_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; PARAMETERS_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceElementMapping,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceElementMapping,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEVICEELEMENTSCHEMAPATH_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Device,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Device,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HARDWAREID_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; PARENTHARDWAREID_FIELD_NUMBER; DEVICEELEMENTMAPPINGS_FIELD_NUMBER; COMMENTS_FIELD_NUMBER; ASSIGNMENTTOKEN_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceEventData,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceEventData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID_FIELD_NUMBER; EVENTTYPE_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; DEVICEASSIGNMENTTOKEN_FIELD_NUMBER; ASSIGNMENTTYPE_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; RECEIVEDDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceLocation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceLocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceMeasurement,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceMeasurement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceMeasurements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceMeasurements,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MEASUREMENTS_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAlert,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAlert,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SOURCE_FIELD_NUMBER; LEVEL_FIELD_NUMBER; TYPE_FIELD_NUMBER; MESSAGE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceStreamData,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceStreamData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; DATA_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceCommandInvocation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceCommandInvocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INITIATOR_FIELD_NUMBER; INITIATORID_FIELD_NUMBER; TARGET_FIELD_NUMBER; TARGETID_FIELD_NUMBER; COMMANDTOKEN_FIELD_NUMBER; PARAMETERVALUES_FIELD_NUMBER; STATUS_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceCommandResponse,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceCommandResponse,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ORIGINATINGEVENTID_FIELD_NUMBER; RESPONSEEVENTID_FIELD_NUMBER; RESPONSE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignmentState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignmentState,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LASTINTERACTIONDATE_FIELD_NUMBER; LASTLOCATION_FIELD_NUMBER; LATESTMEASUREMENTS_FIELD_NUMBER; LATESTALERTS_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignment,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignment,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOKEN_FIELD_NUMBER; DEVICEHARDWAREID_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; ASSIGNMENTTYPE_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; STATUS_FIELD_NUMBER; ACTIVEDATE_FIELD_NUMBER; RELEASEDDATE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceStream,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceStream,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ASSIGNMENTTOKEN_FIELD_NUMBER; STREAMID_FIELD_NUMBER; CONTENTTYPE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceGroup,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceGroup,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; ROLES_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceGroupElement,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceGroupElement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GROUPTOKEN_FIELD_NUMBER; INDEX_FIELD_NUMBER; TYPE_FIELD_NUMBER; ELEMENTID_FIELD_NUMBER; ROLES_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchOperation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchOperation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOKEN_FIELD_NUMBER; OPERATIONTYPE_FIELD_NUMBER; PARAMETERS_FIELD_NUMBER; PROCESSINGSTATUS_FIELD_NUMBER; PROCESSINGSTARTEDDATE_FIELD_NUMBER; PROCESSINGENDEDDATE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchElement,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchElement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BATCHOPERATIONTOKEN_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER; INDEX_FIELD_NUMBER; PROCESSINGSTATUS_FIELD_NUMBER; PROCESSEDDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,IPayloadMarshaler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,JsonPayloadMarshaler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 54
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEMeasurements_VALUE; DEMeasurement_VALUE; DELocation_VALUE; DEAlert_VALUE; DECommandInvocation_VALUE; DECommandResponse_VALUE; DEStateChange_VALUE; DEStreamData_VALUE; DAUnassociated_VALUE; DAAssociated_VALUE; GEDevice_VALUE; GEGroup_VALUE; OTInvokeCommand_VALUE; OTUpdateFirmware_VALUE; BOSUnprocessed_VALUE; BOSProcessing_VALUE; BOSFinishedSuccessfully_VALUE; BOSFinishedWithErrors_VALUE; EPSUnprocessed_VALUE; EPSProcessing_VALUE; EPSFailed_VALUE; EPSSucceeded_VALUE; PARSER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; PARSER; CREATEDDATE_FIELD_NUMBER; CREATEDBY_FIELD_NUMBER; UPDATEDDATE_FIELD_NUMBER; UPDATEDBY_FIELD_NUMBER; DELETED_FIELD_NUMBER; METADATA_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; IMAGEURL_FIELD_NUMBER; MAPTYPE_FIELD_NUMBER; MAPMETADATA_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; COORDINATES_FIELD_NUMBER; BORDERCOLOR_FIELD_NUMBER; FILLCOLOR_FIELD_NUMBER; OPACITY_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; NAME_FIELD_NUMBER; PATH_FIELD_NUMBER; PARSER; NAME_FIELD_NUMBER; PATH_FIELD_NUMBER; SLOTS_FIELD_NUMBER; UNITS_FIELD_NUMBER; PARSER; SLOTS_FIELD_NUMBER; UNITS_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; CONTAINERPOLICY_FIELD_NUMBER; DEVICEELEMENTSCHEMA_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; NAME_FIELD_NUMBER; TYPE_FIELD_NUMBER; REQUIRED_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; NAMESPACE_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; PARAMETERS_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; DEVICEELEMENTSCHEMAPATH_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; PARENTHARDWAREID_FIELD_NUMBER; DEVICEELEMENTMAPPINGS_FIELD_NUMBER; COMMENTS_FIELD_NUMBER; ASSIGNMENTTOKEN_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; ID_FIELD_NUMBER; EVENTTYPE_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; DEVICEASSIGNMENTTOKEN_FIELD_NUMBER; ASSIGNMENTTYPE_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; RECEIVEDDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; PARSER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; MEASUREMENTS_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; SOURCE_FIELD_NUMBER; LEVEL_FIELD_NUMBER; TYPE_FIELD_NUMBER; MESSAGE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; DATA_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; INITIATOR_FIELD_NUMBER; INITIATORID_FIELD_NUMBER; TARGET_FIELD_NUMBER; TARGETID_FIELD_NUMBER; COMMANDTOKEN_FIELD_NUMBER; PARAMETERVALUES_FIELD_NUMBER; STATUS_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; ORIGINATINGEVENTID_FIELD_NUMBER; RESPONSEEVENTID_FIELD_NUMBER; RESPONSE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; PARSER; LASTINTERACTIONDATE_FIELD_NUMBER; LASTLOCATION_FIELD_NUMBER; LATESTMEASUREMENTS_FIELD_NUMBER; LATESTALERTS_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; DEVICEHARDWAREID_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; ASSIGNMENTTYPE_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; STATUS_FIELD_NUMBER; ACTIVEDATE_FIELD_NUMBER; RELEASEDDATE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; ASSIGNMENTTOKEN_FIELD_NUMBER; STREAMID_FIELD_NUMBER; CONTENTTYPE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; ROLES_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; GROUPTOKEN_FIELD_NUMBER; INDEX_FIELD_NUMBER; TYPE_FIELD_NUMBER; ELEMENTID_FIELD_NUMBER; ROLES_FIELD_NUMBER; PARSER; TOKEN_FIELD_NUMBER; OPERATIONTYPE_FIELD_NUMBER; PARAMETERS_FIELD_NUMBER; PROCESSINGSTATUS_FIELD_NUMBER; PROCESSINGSTARTEDDATE_FIELD_NUMBER; PROCESSINGENDEDDATE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; PARSER; BATCHOPERATIONTOKEN_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER; INDEX_FIELD_NUMBER; PROCESSINGSTATUS_FIELD_NUMBER; PROCESSEDDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceEventType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEMeasurements_VALUE; DEMeasurement_VALUE; DELocation_VALUE; DEAlert_VALUE; DECommandInvocation_VALUE; DECommandResponse_VALUE; DEStateChange_VALUE; DEStreamData_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignmentType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DAUnassociated_VALUE; DAAssociated_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.GroupElementType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GEDevice_VALUE; GEGroup_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.OperationType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: OTInvokeCommand_VALUE; OTUpdateFirmware_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchOperationStatus,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BOSUnprocessed_VALUE; BOSProcessing_VALUE; BOSFinishedSuccessfully_VALUE; BOSFinishedWithErrors_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.ElementProcessingStatus,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EPSUnprocessed_VALUE; EPSProcessing_VALUE; EPSFailed_VALUE; EPSSucceeded_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.MetadataEntry,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.MetadataEntry,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.EntityData,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.EntityData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; CREATEDDATE_FIELD_NUMBER; CREATEDBY_FIELD_NUMBER; UPDATEDDATE_FIELD_NUMBER; UPDATEDBY_FIELD_NUMBER; DELETED_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Site,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Site,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; IMAGEURL_FIELD_NUMBER; MAPTYPE_FIELD_NUMBER; MAPMETADATA_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Location,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Location,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Zone,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Zone,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; TOKEN_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; COORDINATES_FIELD_NUMBER; BORDERCOLOR_FIELD_NUMBER; FILLCOLOR_FIELD_NUMBER; OPACITY_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceSlot,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceSlot,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; NAME_FIELD_NUMBER; PATH_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
