project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,INTERFACE,2,2,0.0,false,10,0,0.006593432861958116,0,INTERFACE,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\IRecommender.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\IRecommender.java,tools.descartes.teastore.recommender.algorithm.IRecommender,IRecommender,2642,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,0,0.0,false,24,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,tools.descartes.teastore.registry.servlet.IndexServlet,IndexServlet,1619,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,12,10,0.0,false,96,0,0.007056221694465016,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedImageOperations.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedImageOperations.java,tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations,LoadBalancedImageOperations,602,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,2,2,0.0,false,96,0,0.0052760489807541725,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\SlopeOneRecommender.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\SlopeOneRecommender.java,tools.descartes.teastore.recommender.algorithm.impl.cf.SlopeOneRecommender,SlopeOneRecommender,2650,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,ABSTRACT_CLASS,3,4,0.0,false,26,0,0.004168628361229214,0,ABSTRACT_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractTreeCache.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractTreeCache.java,tools.descartes.teastore.image.cache.AbstractTreeCache,AbstractTreeCache,95,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,4,0.0,false,50,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,tools.descartes.teastore.webui.servlet.LoginActionServlet,LoginActionServlet,1631,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,ABSTRACT_CLASS,14,5,0.0,false,175,0,0.008212465437689834,0,ABSTRACT_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AbstractUIServlet.java,services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AbstractUIServlet.java,tools.descartes.teastore.webui.servlet.AbstractUIServlet,AbstractUIServlet,1637,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,0,0.0,false,24,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateTimeAttributeConverter.java,services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateTimeAttributeConverter.java,tools.descartes.teastore.persistence.domain.converters.LocalDateTimeAttributeConverter,LocalDateTimeAttributeConverter,2150,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,INTERFACE,3,1,0.0,false,5,0,0.009145607325091239,0,INTERFACE,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICacheEntry.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICacheEntry.java,tools.descartes.teastore.image.cache.entry.ICacheEntry,ICacheEntry,104,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,2,0.0,false,113,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\TrackingFilter.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\TrackingFilter.java,tools.descartes.teastore.registryclient.rest.TrackingFilter,TrackingFilter,621,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,2,0.0,false,22,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendEndpoint.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendEndpoint.java,tools.descartes.teastore.recommender.rest.RecommendEndpoint,RecommendEndpoint,1135,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,0,0.0,false,23,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,tools.descartes.teastore.persistence.domain.converters.LocalDateAttributeConverter,LocalDateAttributeConverter,2159,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,1,0,0.0,false,37,0,0.004307559897731268,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,tools.descartes.teastore.registryclient.rest.CharResponseWrapper,CharResponseWrapper,627,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,1,7,0.0,false,37,0,0.0031452746007111575,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,tools.descartes.teastore.image.cache.LeastFrequentlyUsed,LeastFrequentlyUsed,117,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,3,8,0.0,false,86,0,0.006396628854772499,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\RecommenderSelector.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\RecommenderSelector.java,tools.descartes.teastore.recommender.algorithm.RecommenderSelector,RecommenderSelector,1141,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,4,0.0,false,26,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\DataBaseServlet.java,services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\DataBaseServlet.java,tools.descartes.teastore.webui.servlet.DataBaseServlet,DataBaseServlet,1653,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,1,2,0.0,false,15,0,0.0034047725387307166,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\CountedEntry.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\CountedEntry.java,tools.descartes.teastore.image.cache.entry.CountedEntry,CountedEntry,128,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,2,0.0,false,28,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,tools.descartes.teastore.recommender.rest.RecommendSingleEndpoint,RecommendSingleEndpoint,1153,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,11,6,0.0,false,46,0,0.006490212426323328,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations,LoadBalancedCRUDOperations,642,unit
