Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.cache,DeviceManagementCacheProviders.DeviceByIdCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.cache,DeviceManagementCacheProviders.DeviceAssignmentByTokenCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.cache,DeviceManagementCacheProviders.DeviceAssignmentByIdCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.common.converter,KafkaModelConverter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.common.converter,MicroserviceModelConverter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.common.tracing,OperationNameConstructor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.device,CachedDeviceManagementApiChannel.CacheSettings,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.device,DeviceManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.devicestate,DeviceStateApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.event,DeviceEventManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.instance,InstanceManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.label,LabelGenerationApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.microservice,MicroserviceManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.schedule,ScheduleManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.tenant,CachedTenantManagement.CacheSettings,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.tenant,TenantManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.tenant,TenantManagementCacheProviders.TenantByTokenCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.tenant,TenantManagementCacheProviders.TenantByIdCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.user,CachedUserManagementApiChannel.CacheSettings,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.user,UserManagementApiChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.user,UserManagementCacheProviders.UserByTokenCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.grpc.client.user,UserManagementCacheProviders.GrantedAuthorityByTokenCache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice.configuration,ConfigurableMicroservice,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice,Microservice,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice,MicroserviceEnvironment,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HOST_INSTANCE_MANAGEMENT; HOST_USER_MANAGEMENT; HOST_TENANT_MANAGEMENT; HOST_DEVICE_MANAGEMENT; HOST_EVENT_MANAGEMENT; HOST_ASSET_MANAGEMENT; HOST_BATCH_OPERATIONS; HOST_SCHEDULE_MANAGEMENT
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice.multitenant,MicroserviceTenantEngine,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MODULE_LOCK_NAME; MODULE_CONFIGURATION_SUFFIX; DATASET_BOOTSTRAPPED_NAME; TENANT_TEMPLATE_PATH; DATASET_TEMPLATE_PATH
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice.multitenant,MicroserviceTenantEngine,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice.scripting,ZookeeperScriptManagement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: METADATA_FOLDER; CONTENT_FOLDER; METADATA_SUFFIX
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice.scripting,ZookeeperScriptManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-2.1.0-0c184b5,com.sitewhere.microservice.state,TopologyStateAggregator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-2.1.0-0c184b5,com.sitewhere.mongodb.common,MongoBrandedEntity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_IMAGE_URL; PROP_ICON; PROP_BACKGROUND_COLOR; PROP_FOREGROUND_COLOR; PROP_BORDER_COLOR
sitewhere-2.1.0-0c184b5,com.sitewhere.mongodb.common,MongoMetadataProvider,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_METADATA
sitewhere-2.1.0-0c184b5,com.sitewhere.mongodb.common,MongoPersistentEntity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ID; PROP_TOKEN; PROP_CREATED_DATE; PROP_CREATED_BY; PROP_UPDATED_DATE; PROP_UPDATED_BY
sitewhere-2.1.0-0c184b5,com.sitewhere.solr,ISolrFields,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EVENT_ID; EVENT_TYPE; DEVICE_ID; ASSIGNMENT_ID; ASSET_ID; AREA_ID; EVENT_DATE; RECEIVED_DATE; MX_NAME; MX_VALUE; LOCATION; ELEVATION; ALERT_TYPE; ALERT_MESSAGE; ALERT_LEVEL; ALERT_SOURCE; META_PREFIX
