Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
trainticket-0.1.0-56b95d7,preserveOther.controller,PreserveOtherController,2,0,2,2,14,2,0,0,1.0,1,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\controller\PreserveOtherController.java,14
trainticket-0.1.0-56b95d7,preserveOther.controller,PreserveOtherControllerTest,4,0,3,3,20,3,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\test\java\preserveOther\controller\PreserveOtherControllerTest.java,22
trainticket-0.1.0-56b95d7,preserveOther.entity,Account,7,0,1,1,20,1,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Account.java,8
trainticket-0.1.0-56b95d7,preserveOther.entity,Assurance,3,0,2,2,22,2,0,0,0.0,0,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Assurance.java,9
trainticket-0.1.0-56b95d7,preserveOther.entity,AssuranceType,3,0,0,0,51,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\AssuranceType.java,5
trainticket-0.1.0-56b95d7,preserveOther.entity,Consign,11,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Consign.java,9
trainticket-0.1.0-56b95d7,preserveOther.entity,Contacts,6,0,3,3,31,6,0,0,1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Contacts.java,8
trainticket-0.1.0-56b95d7,preserveOther.entity,DocumentType,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\DocumentType.java,3
trainticket-0.1.0-56b95d7,preserveOther.entity,FoodOrder,7,0,1,1,17,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\FoodOrder.java,7
trainticket-0.1.0-56b95d7,preserveOther.entity,Gender,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Gender.java,3
trainticket-0.1.0-56b95d7,preserveOther.entity,NotifyInfo,10,0,1,1,17,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\NotifyInfo.java,5
trainticket-0.1.0-56b95d7,preserveOther.entity,Order,16,0,4,4,61,7,0,0,0.5,0,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Order.java,9
trainticket-0.1.0-56b95d7,preserveOther.entity,OrderStatus,2,0,0,0,46,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\OrderStatus.java,3
trainticket-0.1.0-56b95d7,preserveOther.entity,OrderTicketsInfo,18,0,1,1,25,1,0,0,0.0,3,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\OrderTicketsInfo.java,9
trainticket-0.1.0-56b95d7,preserveOther.entity,Seat,5,0,1,1,12,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Seat.java,8
trainticket-0.1.0-56b95d7,preserveOther.entity,SeatClass,2,0,0,0,52,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\SeatClass.java,3
trainticket-0.1.0-56b95d7,preserveOther.entity,Ticket,3,0,1,1,10,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Ticket.java,5
trainticket-0.1.0-56b95d7,preserveOther.entity,TrainType,3,0,2,2,15,2,0,0,1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\TrainType.java,7
trainticket-0.1.0-56b95d7,preserveOther.entity,Travel,4,0,1,1,11,1,0,0,0.0,0,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Travel.java,7
trainticket-0.1.0-56b95d7,preserveOther.entity,TravelResult,4,0,2,2,14,2,0,0,1.0,0,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\TravelResult.java,6
trainticket-0.1.0-56b95d7,preserveOther.entity,Trip,8,0,3,3,38,3,0,0,0.0,2,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Trip.java,9
trainticket-0.1.0-56b95d7,preserveOther.entity,TripAllDetail,4,0,1,1,11,1,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\TripAllDetail.java,7
trainticket-0.1.0-56b95d7,preserveOther.entity,TripAllDetailInfo,4,0,1,1,11,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\TripAllDetailInfo.java,7
trainticket-0.1.0-56b95d7,preserveOther.entity,TripId,2,0,3,3,0,8,0,0,0.6666666666666666,2,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\TripId.java,7
trainticket-0.1.0-56b95d7,preserveOther.entity,TripResponse,7,0,0,0,18,0,0,0,-1.0,1,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\TripResponse.java,10
trainticket-0.1.0-56b95d7,preserveOther.entity,Type,2,0,0,0,45,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\Type.java,5
trainticket-0.1.0-56b95d7,preserveOther.entity,User,7,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\entity\User.java,10
trainticket-0.1.0-56b95d7,preserveOther,PreserveOtherApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\PreserveOtherApplication.java,13
