Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sitewhere-3.0.0-fc6441d,com.sitewhere.device.grpc,DeviceManagementImpl,updateDeviceAssignment,Long Statement,The length of the statement "IDeviceAssignment apiResult=getDeviceManagement().updateDeviceAssignment(CommonModelConverter.asApiUuid(request.getId())`DeviceModelConverter.asApiDeviceAssignmentCreateRequest(request.getRequest()));" is 200.,2193
sitewhere-3.0.0-fc6441d,com.sitewhere.device.grpc,DeviceManagementImpl,listDeviceAssignments,Long Statement,The length of the statement "ISearchResults<? extends IDeviceAssignment> apiResult=getDeviceManagement().listDeviceAssignments(DeviceModelConverter.asApiDeviceAssignmentSearchCriteria(request.getCriteria()));" is 179.,2250
sitewhere-3.0.0-fc6441d,com.sitewhere.device.grpc,DeviceManagementImpl,listDeviceAssignmentSummaries,Long Statement,The length of the statement "ISearchResults<? extends IDeviceAssignmentSummary> apiResult=getDeviceManagement().listDeviceAssignmentSummaries(DeviceModelConverter.asApiDeviceAssignmentSearchCriteria(request.getCriteria()));" is 194.,2280
sitewhere-3.0.0-fc6441d,com.sitewhere.device.grpc,DeviceManagementImpl,updateDeviceAlarm,Long Statement,The length of the statement "IDeviceAlarm apiResult=getDeviceManagement().updateDeviceAlarm(CommonModelConverter.asApiUuid(request.getAlarmId())`DeviceModelConverter.asApiDeviceAlarmCreateRequest(request.getRequest()));" is 190.,2364
sitewhere-3.0.0-fc6441d,com.sitewhere.device.grpc,DeviceManagementImpl,searchDeviceAlarms,Long Statement,The length of the statement "ISearchResults<? extends IDeviceAlarm> apiResult=getDeviceManagement().searchDeviceAlarms(DeviceModelConverter.asApiDeviceAlarmSearchCriteria(request.getCriteria()));" is 166.,2392
sitewhere-3.0.0-fc6441d,com.sitewhere.device.microservice,DeviceManagementTenantEngine,getEntityClasses,Long Statement,The length of the statement "return new Class<?>[]{RdbArea.class`RdbAreaBoundary.class`RdbAreaType.class`RdbCommandParameter.class`RdbCustomer.class`RdbCustomerType.class`RdbDevice.class`RdbDeviceSummary.class`RdbDeviceAlarm.class`RdbDeviceAssignment.class`RdbDeviceAssignmentSummary.class`RdbDeviceCommand.class`RdbDeviceElementMapping.class`RdbDeviceElementSchema.class`RdbDeviceGroup.class`RdbDeviceGroupElement.class`RdbDeviceSlot.class`RdbDeviceStatus.class`RdbDeviceType.class`RdbDeviceUnit.class`RdbLocation.class`RdbZone.class`RdbZoneBoundary.class};" is 529.,112
sitewhere-3.0.0-fc6441d,com.sitewhere.device.microservice,DeviceManagementTenantEngine,loadEngineComponents,Long Statement,The length of the statement "this.deviceManagementImpl=new DeviceManagementImpl((IDeviceManagementMicroservice)getMicroservice()`getDeviceManagement());" is 123.,126
sitewhere-3.0.0-fc6441d,com.sitewhere.device.microservice,DeviceManagementTenantEngine,setDatasetBootstrapBindings,Long Statement,The length of the statement "binding.setVariable(IScriptVariables.VAR_DEVICE_MANAGEMENT_BUILDER`new DeviceManagementRequestBuilder(getDeviceManagement()));" is 126.,160
sitewhere-3.0.0-fc6441d,com.sitewhere.device.microservice,DeviceManagementTenantEngine,tenantInitialize,Long Identifier,The length of the field deviceInteractionEventsProducer is 31.,180
sitewhere-3.0.0-fc6441d,com.sitewhere.device.microservice,DeviceManagementTenantEngine,getDeviceInteractionEventsProducer,Long Identifier,The length of the field deviceInteractionEventsProducer is 31.,270
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,deviceStatusUpdateLogic,Complex Method,Cyclomatic complexity of the method is 8,465
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,deviceUpdateLogic,Complex Method,Cyclomatic complexity of the method is 8,545
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,deviceAssignmentCreateLogic,Long Parameter List,The method has 5 parameters. ,698
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,deviceAssignmentUpdateLogic,Long Parameter List,The method has 6 parameters. ,725
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,deviceAlarmUpdateLogic,Complex Method,Cyclomatic complexity of the method is 8,801
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,checkData,Complex Method,Cyclomatic complexity of the method is 18,848
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence,DeviceManagementPersistence,checkData,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@7ca078ba,848
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceAlarm,copy,Complex Method,Cyclomatic complexity of the method is 14,270
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceAssignment,copy,Complex Method,Cyclomatic complexity of the method is 11,253
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceStatus,copy,Complex Method,Cyclomatic complexity of the method is 10,201
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbZone,copy,Complex Method,Cyclomatic complexity of the method is 8,201
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceTypes,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceType> root) throws SiteWhereException {" is 138.,194
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceTypes,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceType> addSort( CriteriaBuilder cb` Root<RdbDeviceType> root` CriteriaQuery<RdbDeviceType> query){" is 137.,194
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,validateNoExistingDevices,Long Statement,The length of the statement "throw new SiteWhereException(String.format("Device type is used by %s devices. Devices must be deleted before deleting type."`String.valueOf(devices.getNumResults())));" is 168.,221
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceCommands,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceCommand> root) throws SiteWhereException {" is 141.,398
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceCommands,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceCommand> addSort( CriteriaBuilder cb` Root<RdbDeviceCommand> root` CriteriaQuery<RdbDeviceCommand> query){" is 146.,398
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceStatuses,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceStatus> root) throws SiteWhereException {" is 140.,525
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceStatuses,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceStatus> addSort( CriteriaBuilder cb` Root<RdbDeviceStatus> root` CriteriaQuery<RdbDeviceStatus> query){" is 143.,525
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDevices,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDevice> root) throws SiteWhereException {" is 134.,655
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDevices,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDevice> addSort( CriteriaBuilder cb` Root<RdbDevice> root` CriteriaQuery<RdbDevice> query){" is 125.,655
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceSummaries,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceSummary> root) throws SiteWhereException {" is 141.,701
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceSummaries,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceSummary> addSort( CriteriaBuilder cb` Root<RdbDeviceSummary> root` CriteriaQuery<RdbDeviceSummary> query){" is 146.,701
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,createDeviceAssignment,Complex Method,Cyclomatic complexity of the method is 8,779
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,createDeviceAssignment,Long Statement,The length of the statement "DeviceAssignment newAssignment=DeviceManagementPersistence.deviceAssignmentCreateLogic(request`customer`area`asset`device);" is 123.,779
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,updateDeviceAssignment,Complex Method,Cyclomatic complexity of the method is 10,863
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceAssignments,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceAssignment> root) throws SiteWhereException {" is 144.,918
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceAssignments,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceAssignment> addSort( CriteriaBuilder cb` Root<RdbDeviceAssignment> root` CriteriaQuery<RdbDeviceAssignment> query){" is 155.,918
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceAssignmentSummaries,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceAssignmentSummary> root) throws SiteWhereException {" is 151.,994
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceAssignmentSummaries,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceAssignmentSummary> addSort( CriteriaBuilder cb` Root<RdbDeviceAssignmentSummary> root` CriteriaQuery<RdbDeviceAssignmentSummary> query){" is 176.,994
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,searchDeviceAlarms,Complex Method,Cyclomatic complexity of the method is 8,1146
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,searchDeviceAlarms,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceAlarm> root) throws SiteWhereException {" is 139.,1146
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,searchDeviceAlarms,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceAlarm> addSort( CriteriaBuilder cb` Root<RdbDeviceAlarm> root` CriteriaQuery<RdbDeviceAlarm> query){" is 140.,1146
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,addPredicates,Complex Method,Cyclomatic complexity of the method is 8,1155
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listCustomerTypes,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbCustomerType> root) throws SiteWhereException {" is 140.,1290
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listCustomerTypes,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbCustomerType> addSort( CriteriaBuilder cb` Root<RdbCustomerType> root` CriteriaQuery<RdbCustomerType> query){" is 143.,1290
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listCustomers,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbCustomer> root) throws SiteWhereException {" is 136.,1448
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listCustomers,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbCustomer> addSort( CriteriaBuilder cb` Root<RdbCustomer> root` CriteriaQuery<RdbCustomer> query){" is 131.,1448
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listAreaTypes,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbAreaType> root) throws SiteWhereException {" is 136.,1592
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listAreaTypes,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbAreaType> addSort( CriteriaBuilder cb` Root<RdbAreaType> root` CriteriaQuery<RdbAreaType> query){" is 131.,1592
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listAreas,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbArea> root) throws SiteWhereException {" is 132.,1749
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listZones,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbZone> root) throws SiteWhereException {" is 132.,1918
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceGroups,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceGroup> root) throws SiteWhereException {" is 139.,2018
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceGroups,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceGroup> addSort( CriteriaBuilder cb` Root<RdbDeviceGroup> root` CriteriaQuery<RdbDeviceGroup> query){" is 140.,2018
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceGroupsWithRole,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceGroup> root) throws SiteWhereException {" is 139.,2050
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceGroupsWithRole,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceGroup> addSort( CriteriaBuilder cb` Root<RdbDeviceGroup> root` CriteriaQuery<RdbDeviceGroup> query){" is 140.,2050
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceGroupElements,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceGroupElement> root) throws SiteWhereException {" is 146.,2154
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,listDeviceGroupElements,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceGroupElement> addSort( CriteriaBuilder cb` Root<RdbDeviceGroupElement> root` CriteriaQuery<RdbDeviceGroupElement> query){" is 161.,2154
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager,DeviceRegistrationManager,Long Statement,The length of the statement "getLogger().info(String.format("Registration manager using configuration:\n%s\n\n"`MarshalUtils.marshalJsonAsPrettyString(configuration)));" is 139.,54
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager,start,Long Statement,The length of the statement "getLogger().info(String.format("Registration manager will use default device type '%s' if none is specified."`getDefaultDeviceTypeToken()));" is 140.,76
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager,start,Long Statement,The length of the statement "getLogger().info(String.format("Registration manager will use default customer '%s' if none is specified."`getDefaultCustomerToken()));" is 135.,76
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager,start,Long Statement,The length of the statement "getLogger().info(String.format("Registration manager will use default area '%s' if none is specified."`getDefaultAreaToken()));" is 127.,76
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager,start,Long Statement,The length of the statement "getLogger().info(String.format("Registration manager will use default asset '%s' if none is specified."`getDefaultAssetToken()));" is 129.,76
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,RegistrationEventsPipeline,getSourceTopicNames,Long Statement,The length of the statement "topics.add(getMicroservice().getKafkaTopicNaming().getDeviceRegistrationEventsTopic(getTenantEngine().getTenantResource()));" is 124.,44
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,RegistrationEventsPipeline,buildStreams,Long Statement,The length of the statement "builder.stream(getSourceTopicNames()`Consumed.with(Serdes.String()`SiteWhereSerdes.forDeviceRegistrationPayload())).process(getRegistrationEventsProcessorSupplier()`new String[0]);" is 180.,57
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,RegistrationEventsPipeline,initialize,Long Identifier,The length of the field registrationEventsProcessorSupplier is 35.,69
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,RegistrationEventsPipeline,getRegistrationEventsProcessorSupplier,Long Identifier,The length of the field registrationEventsProcessorSupplier is 35.,99
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,UnregisteredEventsPipeline,getSourceTopicNames,Long Statement,The length of the statement "topics.add(getMicroservice().getKafkaTopicNaming().getUnregisteredDeviceEventsTopic(getTenantEngine().getTenantResource()));" is 124.,44
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,UnregisteredEventsPipeline,buildStreams,Long Statement,The length of the statement "builder.stream(getSourceTopicNames()`Consumed.with(Serdes.String()`SiteWhereSerdes.forDecodedEventPayload())).process(getUnregisteredEventsProcessorSupplier()`new String[0]);" is 174.,57
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,UnregisteredEventsPipeline,initialize,Long Identifier,The length of the field unregisteredEventsProcessorSupplier is 35.,69
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,UnregisteredEventsPipeline,getUnregisteredEventsProcessorSupplier,Long Identifier,The length of the field unregisteredEventsProcessorSupplier is 35.,99
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.microservice,DeviceRegistrationMicroservice,createGrpcComponents,Long Statement,The length of the statement "this.deviceManagement=new CachedDeviceManagementApiChannel(wrappedDeviceManagement`new CachedDeviceManagementApiChannel.CacheSettings());" is 137.,159
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateImpl,getDeviceStateByAssignment,Long Statement,The length of the statement "IDeviceState apiResult=getDeviceStateManagement().getDeviceStateByDeviceAssignment(CommonModelConverter.asApiUuid(request.getDeviceAssignmentId()));" is 148.,115
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateImpl,getDeviceStatesByDevice,Long Statement,The length of the statement "List<? extends IDeviceState> apiResult=getDeviceStateManagement().getDeviceStatesForDevice(CommonModelConverter.asApiUuid(request.getDeviceId()));" is 146.,141
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateImpl,searchDeviceStates,Long Statement,The length of the statement "ISearchResults<? extends IDeviceState> apiResult=getDeviceStateManagement().searchDeviceStates(DeviceStateModelConverter.asApiDeviceStateSearchCriteria(request.getCriteria()));" is 176.,165
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateImpl,updateDeviceState,Long Statement,The length of the statement "IDeviceState apiResult=getDeviceStateManagement().updateDeviceState(CommonModelConverter.asApiUuid(request.getId())`update);" is 124.,193
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,DeviceStateAggregator,apply,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@48423d56,38
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,DeviceStatePipeline,buildStreams,Long Statement,The length of the statement "builder.stream(getSourceTopicNames()`Consumed.with(Serdes.UUID()`SiteWhereSerdes.forProcessedEventPayload())).groupByKey().windowedBy(TimeWindows.of(Duration.ofSeconds(WINDOW_LENGTH_IN_SECONDS))).aggregate(() -> new AggregatedDeviceState()`getAggregator()`Materialized.as(Stores.inMemoryWindowStore(STORE_NAME`Duration.ofSeconds(WINDOW_LENGTH_IN_SECONDS * 3)`Duration.ofSeconds(WINDOW_LENGTH_IN_SECONDS)`false))).toStream().map(getDeviceStatePersistenceMapper());" is 463.,79
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,DeviceStatePipeline,buildStreams,Magic Number,The method contains a magic number: 3,79
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,DeviceStatePipeline,initialize,Long Statement,The length of the statement "this.deviceStatePersistenceMapper=new DeviceStatePersistenceMapper(((IDeviceStateTenantEngine)getTenantEngine()).getActiveConfiguration());" is 139.,95
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.microservice,DeviceStateMicroservice,createGrpcComponents,Long Identifier,The length of the field deviceEventManagementApiChannel is 31.,186
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.microservice,DeviceStateMicroservice,createGrpcComponents,Long Statement,The length of the statement "this.deviceManagement=new CachedDeviceManagementApiChannel(dmWrapped`new CachedDeviceManagementApiChannel.CacheSettings());" is 123.,186
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.microservice,DeviceStateMicroservice,getDeviceEventManagementApiChannel,Long Identifier,The length of the field deviceEventManagementApiChannel is 31.,238
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.microservice,DeviceStateTenantEngine,getEntityClasses,Long Statement,The length of the statement "return new Class<?>[]{RdbDeviceState.class`RdbRecentLocationEvent.class`RdbRecentMeasurementEvent.class`RdbRecentAlertEvent.class};" is 131.,92
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb.entity,RdbDeviceState,copy,Complex Method,Cyclomatic complexity of the method is 11,237
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStateByDeviceAssignment,Long Statement,The length of the statement "ISearchResults<RdbDeviceState> results=getEntityManagerProvider().findWithCriteria(criteria`new IRdbQueryProvider<RdbDeviceState>(){" is 132.,81
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStateByDeviceAssignment,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceState> root) throws SiteWhereException {" is 139.,81
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStateByDeviceAssignment,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceState> addSort( CriteriaBuilder cb` Root<RdbDeviceState> root` CriteriaQuery<RdbDeviceState> query){" is 140.,81
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStatesForDevice,Long Statement,The length of the statement "ISearchResults<RdbDeviceState> results=getEntityManagerProvider().findWithCriteria(criteria`new IRdbQueryProvider<RdbDeviceState>(){" is 132.,117
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStatesForDevice,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceState> root) throws SiteWhereException {" is 139.,117
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStatesForDevice,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceState> addSort( CriteriaBuilder cb` Root<RdbDeviceState> root` CriteriaQuery<RdbDeviceState> query){" is 140.,117
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,searchDeviceStates,Complex Method,Cyclomatic complexity of the method is 8,184
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,searchDeviceStates,Long Statement,The length of the statement "@Override public void addPredicates( CriteriaBuilder cb` List<Predicate> predicates` Root<RdbDeviceState> root) throws SiteWhereException {" is 139.,184
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,searchDeviceStates,Long Statement,The length of the statement "@Override public CriteriaQuery<RdbDeviceState> addSort( CriteriaBuilder cb` Root<RdbDeviceState> root` CriteriaQuery<RdbDeviceState> query){" is 140.,184
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,addPredicates,Complex Method,Cyclomatic complexity of the method is 8,193
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,getDeviceStateMergeStrategy,Long Statement,The length of the statement "return (IDeviceStateMergeStrategy<RdbDeviceState>)((DeviceStateTenantEngine)getTenantEngine()).getDeviceStateMergeStrategy();" is 125.,406
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateMergeStrategy,mergeMeasurements,Complex Method,Cyclomatic complexity of the method is 9,141
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.processing,DeviceStateProcessingLogic,processDeviceStateEvent,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@4a9791b6,93
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementTenantEngineModule,getDatastoreDefinition,Long Statement,The length of the statement "Map<String`TimeSeriesConfiguration> tsConfigs=getTenantEngine().getMicroservice().getInstanceConfiguration().getPersistenceConfigurations().getTimeSeriesConfigurations();" is 170.,44
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementTenantEngineModule,getDatastoreDefinition,Long Statement,The length of the statement "LOGGER.info(String.format("Using global datastore reference '%s' with configuration:\n%s\n\n"`datastore.getReference()`MarshalUtils.marshalJsonAsPrettyString(config)));" is 168.,44
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementTenantEngineModule,getDatastoreDefinition,Long Statement,The length of the statement "LOGGER.info(String.format("Using local datastore configuration:\n%s\n\n"`datastore.getReference()`MarshalUtils.marshalJsonAsPrettyString(datastore.getConfiguration())));" is 169.,44
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementTenantEngineModule,configure,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@76c61ee9,77
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementImpl,addDeviceEventBatch,Long Statement,The length of the statement "IDeviceEventBatchResponse apiResult=getDeviceEventManagement().addDeviceEventBatch(EventModelConverter.asApiDeviceEventContext(request.getContext())`apiRequest);" is 161.,106
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementImpl,getDeviceEventById,Long Statement,The length of the statement "IDeviceEvent apiResult=getDeviceEventManagement().getDeviceEventById(CommonModelConverter.asApiUuid(request.getEventId()));" is 123.,133
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementImpl,getDeviceEventByAlternateId,Long Statement,The length of the statement "GrpcUtils.handleServerMethodException(DeviceEventManagementGrpc.getGetDeviceEventByAlternateIdMethod()`e`responseObserver);" is 123.,162
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementImpl,addMeasurements,Long Statement,The length of the statement "List<? extends IDeviceMeasurement> apiResult=getDeviceEventManagement().addDeviceMeasurements(EventModelConverter.asApiDeviceEventContext(request.getContext())`EventModelConverter.asApiDeviceMeasurementCreateRequests(request.getRequestsList()).toArray(new IDeviceMeasurementCreateRequest[0]));" is 293.,187
