Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
qbike-1-153cf1a,club.newtech.qbike,SwaggerConfig,0,0,1,1,5,1,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\intention\src\main\java\club\newtech\qbike\SwaggerConfig.java,13
qbike-1-153cf1a,club.newtech.qbike,EurekaApplication,0,0,1,1,9,1,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\microservice-discovery-eureka\src\main\java\club\newtech\qbike\EurekaApplication.java,7
qbike-1-153cf1a,club.newtech.qbike.order.domain.core.root,Order,10,0,0,0,12,0,0,0,-1.0,1,3,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\core\root\Order.java,13
qbike-1-153cf1a,club.newtech.qbike.order.domain.core.vo,CustomerVo,3,0,0,0,5,0,0,0,-1.0,3,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\core\vo\CustomerVo.java,7
qbike-1-153cf1a,club.newtech.qbike.order.domain.core.vo,DriverVo,3,0,0,0,5,0,0,0,-1.0,3,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\core\vo\DriverVo.java,7
qbike-1-153cf1a,club.newtech.qbike.order.domain.core.vo,IntentionVo,8,0,4,3,40,8,0,0,0.0,2,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\core\vo\IntentionVo.java,10
qbike-1-153cf1a,club.newtech.qbike.order.domain.core.vo,Status,0,0,0,0,1,0,0,0,-1.0,2,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\core\vo\Status.java,3
qbike-1-153cf1a,club.newtech.qbike.order.domain.repository,OrderRepository,0,0,0,0,2,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\repository\OrderRepository.java,6
qbike-1-153cf1a,club.newtech.qbike.order.domain.service,AsyncTaskInitializer,1,0,1,1,6,1,0,0,0.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\service\AsyncTaskInitializer.java,8
qbike-1-153cf1a,club.newtech.qbike.order.domain.service,OrderService,6,0,5,3,62,8,0,0,0.0,3,8,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\service\OrderService.java,27
qbike-1-153cf1a,club.newtech.qbike.order.domain.service,Receiver,2,0,3,3,30,4,0,0,0.0,1,2,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\service\Receiver.java,7
qbike-1-153cf1a,club.newtech.qbike.order.domain.service,SequenceFactory,1,0,6,6,73,6,0,0,0.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sharebike\projects\qbike-1-153cf1a\order\src\main\java\club\newtech\qbike\order\domain\service\SequenceFactory.java,11
