project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,29.272421639924204,5.257482129693688,0.0,CONTAINER,PACKAGE,"[com.sitewhere.server.user, com.sitewhere.server, com.sitewhere.server.tenant]",30673;31076;31711,0.0,,0.0,0.0,0.0,3.6666666666666665,4.333333333333333,4,9.394714555426153E-6,1,5.257482129693688,CIRCLE,3,31,1,0.4714045207910317,2.357022603955158,0.0,0,cyclicDep,87532,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,27.11923449459989,9.528727711460105,0.0,CONTAINER,PACKAGE,"[com.sitewhere.hbase.asset, com.sitewhere.hbase.common, com.sitewhere.hbase]",31298;30844;30604,0.0,,0.0,0.0,0.0,3.6666666666666665,1.0,5,6.4656150894628285E-6,1,3.0132482771777656,CIRCLE,3,81,10,0.4714045207910317,0.816496580927726,0.0,0,cyclicDep,87545,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,29.34568809877231,12.442546868810608,0.0,CONTAINER,PACKAGE,"[com.sitewhere.hbase.asset, com.sitewhere.hbase.uid, com.sitewhere.hbase]",31516;30844;31665,0.0,,0.0,0.0,0.0,3.6666666666666665,2.0,4,5.85531806547974E-6,1,3.110636717202652,CIRCLE,3,89,16,0.4714045207910317,0.0,0.0,0,cyclicDep,87552,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,31.51346257453402,31.51346257453402,0.0,CONTAINER,PACKAGE,"[com.sitewhere.web.mvc, com.sitewhere.web.mvc.controllers]",32199;31482,0.0,,0.0,0.0,0.0,4.5,0.0,2,4.488035622991805E-6,1,5.404514244473988,TINY,2,34,34,0.5,0.0,0.0,0,cyclicDep,87601,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,76.81257964801009,76.81257964801009,0.0,CONTAINER,PACKAGE,"[com.sitewhere.web.rest.controllers, com.sitewhere.web.rest]",32053;30834,0.0,,0.0,0.0,0.0,4.5,0.0,2,4.332168000666276E-6,1,5.404514244473988,TINY,2,202,202,0.5,0.0,0.0,0,cyclicDep,87607,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,7.449169318531384,7.449169318531384,0.0,UNIT,INTERFACE,"[com.sitewhere.spi.device.communication.IDeviceCommunication, com.sitewhere.spi.device.communication.ICommandProcessingStrategy]",11944;12073,0.0,,0.0,0.0,0.0,5.0,2.0,2,3.2689164167094995E-7,1,4.300779911293196,TINY,2,3,3,0.0,0.0,0.0,0,cyclicDep,87613,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,8.353913049853402,8.353913049853402,0.0,UNIT,INTERFACE,"[com.sitewhere.spi.device.communication.IInboundEventReceiver, com.sitewhere.spi.device.communication.IInboundEventSource]",12027;12051,0.0,,0.0,0.0,0.0,5.0,2.0,2,9.324526386020179E-7,1,4.176956524926701,TINY,2,4,4,0.0,0.0,0.0,0,cyclicDep,87619,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,9.568289927941853,7.411565508520591,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.server.SiteWhereServer, com.sitewhere.server.resource.SiteWhereHomeResourceManager, com.sitewhere.configuration.ResourceManagerGlobalConfigurationResolver]",4652;13489;17341,0.0,,0.0,0.0,0.0,3.3333333333333335,4.666666666666667,4,3.592824360761435E-7,1,4.279069341460909,CIRCLE,3,5,3,0.4714045207910317,1.8856180831641267,0.0,0,cyclicDep,87625,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,6.682165323345703,4.3745040572058205,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.server.TenantBootstrapService, com.sitewhere.server.SiteWhereServer, com.sitewhere.groovy.device.GroovyDeviceModelInitializer, com.sitewhere.server.SiteWhereTenantEngine]",13413;13697;13444;10714,0.0,,0.0,0.0,0.0,3.25,1.0,4,2.972909184021035E-7,1,2.5256210949988906,CIRCLE,4,7,3,0.4330127018922193,1.0,0.0,0,cyclicDep,87644,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,6.682165323345703,4.3745040572058205,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.server.TenantBootstrapService, com.sitewhere.server.SiteWhereServer, com.sitewhere.server.SiteWhereTenantEngine, com.sitewhere.groovy.scheduling.GroovyScheduleModelInitializer]",13410;13697;13444;15381,0.0,,0.0,0.0,0.0,3.25,1.0,4,2.972909184021035E-7,1,2.5256210949988906,CIRCLE,4,7,3,0.4330127018922193,1.0,0.0,0,cyclicDep,87652,smell
