Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
sitewhere-2.0.0-cb30939,com.sitewhere.asset.modules.wso2.ws,RemoteUserStoreManagerServicePortType_RemoteUserStoreManagerServiceHttpsSoap12Endpoint_Client,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-2.0.0-cb30939,com.sitewhere.asset.modules.wso2.ws,RemoteUserStoreManagerServiceUserStoreException_Exception,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; remoteUserStoreManagerServiceUserStoreException
sitewhere-2.0.0-cb30939,com.sitewhere.asset.modules.wso2.ws,Tenant,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
sitewhere-2.0.0-cb30939,com.sitewhere.asset.modules.wso2.ws,UserStoreException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-2.0.0-cb30939,com.sitewhere.asset.persistence.mongodb,IAssetManagementMongoClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_ASSET_TYPES_COLLECTION_NAME; DEFAULT_ASSETS_COLLECTION_NAME
sitewhere-2.0.0-cb30939,com.sitewhere.asset.persistence.mongodb,MongoAsset,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_ASSET_TYPE_ID; PROP_NAME
sitewhere-2.0.0-cb30939,com.sitewhere.asset.persistence.mongodb,MongoAssetType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_NAME; PROP_DESCRIPTION; PROP_ASSET_CATEGORY
sitewhere-2.0.0-cb30939,com.sitewhere.asset.persistence.mongodb,MongoConverters,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-2.0.0-cb30939,com.sitewhere.asset.spi,IAssetModelInitializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-2.0.0-cb30939,com.sitewhere.asset.spring,AssetManagementNamespaceHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-2.0.0-cb30939,com.sitewhere.asset.spring,AssetManagementParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
